23902,0.0,-1.0,0.0,0.20903243207701902,0.0,0.0,0.0,0.0,0.0,0.0,-0.9961164901835046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.0,-0.8660254037844385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0
28634,0.0,0.0,1.0,-0.32241294010958044,0.0,0.0,0.0,0.0,0.0,-0.9961164901835046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,0.917662935482247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428090415820635,0.7905694150420945,-0.9999999999999998,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.9999999999999998
30735,0.0,0.917662935482247,0.0,0.6330541649476572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35857,0.0,0.0,0.0,0.6153846153846155,0.0,-0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559289460184545,0.0,0.0,0.0,-0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438798074485389,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35859,0.0,0.0,0.0,-0.4696066463961271,-1.0,-0.308327406296755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32732683535398854,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24571804673358055,0.0,0.0,-1.0,-0.1889822365046136,1.0,-1.0000000000000002,0.9999999999999998,0.9999999999999998,0.5000000000000001,0.0,0.9449111825230683,0.0,0.0,0.5773502691896258,0.0,0.0,-0.9999999999999998,0.0,0.0,-0.9999999999999998,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,1.0000000000000002,-0.9999999999999998,0.33333333333333337,0.0,-0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,0.0,0.0,0.0
37712,0.0,0.0,0.0,0.0316069770620507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303300858899106,0.0,0.0,0.987829161147262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.642824346533225,-1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,-0.6831300510639733,0.0,0.0,0.0,0.0,0.7501937734175209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,-0.9999999999999998,-0.9999999999999998,0.0,0.0
37950,0.0,0.0,0.0,0.08172753093650327,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,1.0,1.0000000000000002,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,-0.8660254037844387,-0.23312620206007845,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.8528028654224417,1.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,-0.9999999999999998,0.0,0.8164965809277259,0.0,0.9449111825230683,-0.9999999999999998,-0.9999999999999998,0.0,0.0,0.0,1.0,0.0,-1.0,0.9999999999999998,0.0,0.9999999999999998,0.0,0.9999999999999998,0.0,1.0000000000000002,0.0,0.0,0.0,0.12262786789699315,0.0,0.0,0.0,-0.9999999999999998,1.0,0.0,0.0,0.5573704017131537,0.1889822365046136,-0.9819805060619655,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
43246,0.0,-0.5,0.9999999999999998,-0.10050378152592121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32732683535398854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254037844385,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,-0.9999999999999999,0.0,-0.13363062095621225,0.0,0.0,0.0,0.0,0.2773500981126146,0.0,0.0,0.9999999999999998,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,-1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,-0.8029550685469663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7559289460184546,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.9999999999999998,1.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,-1.0000000000000002,-1.0,0.0,0.0
46398,0.0,0.0,0.0,0.11009637651263607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.9707253433941511,0.0
52584,0.0,0.0,0.0,-0.8703882797784892,0.0,-0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.5960395606792697,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
53174,0.0,0.0,0.0,-0.8660254037844385,0.0,0.9819805060619656,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56447,1.0,0.0,0.0,-0.0776150525706333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66942,0.0,0.0,-0.9999999999999998,0.8892972917998876,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546536707079771,0.0,-0.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5000000000000001,0.0,-0.9999999999999998,0.0,0.0,0.9999999999999998,1.0,-0.9999999999999998,0.0,0.0,0.0,0.0,-0.8660254037844385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273268353539885,0.0,0.0,0.0,0.7559289460184543,0.0,0.0,0.9449111825230678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68555,0.0,0.0,0.0,-0.17182784357226455,0.0,0.0,0.0,0.0,0.0,-1.0,0.917662935482247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449111825230678,0.0,0.0,0.0,-0.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654653670707977,0.0,0.0,0.0,0.0,0.0,0.0,-0.18898223650461363,-0.9999999999999998
69389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933752452815364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70666,0.0,0.0,1.0,0.20100756305184245,0.9999999999999998,0.7559289460184545,-0.9999999999999998,0.0,0.0,0.0,1.0,0.0,0.8660254037844385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933752452815364,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,-1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-0.420084025208403,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.8164965809277259,-0.9999999999999998,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75819,0.0,0.0,0.0,-0.36788360369097944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,-0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88693,0.0,0.0,0.0,0.7648661601319409,0.0,-0.3592106040535498,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401922307076307,0.0,0.0,0.0,-0.9999999999999998,0.9999999999999998,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
88733,0.0,0.0,0.0,0.9154172965460302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,-1.0000000000000002,0.0,0.0,0.0,0.0,-0.5000000000000001,0.0,0.0,0.0,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,-0.1889822365046136,0.9999999999999998,-0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.9449111825230678,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000000000000002,0.0
89602,0.0,1.0,0.0,0.739509972887452,0.9999999999999998,0.9827076298239906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5303300858899106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637626158259734,0.0,0.0,-1.0,0.0,0.0,1.0,-0.2548235957188128,0.0,0.25,0.5833333333333333,-0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,1.0,0.0,0.0,0.0,0.0,-1.0,-0.9999999999999998,0.9999999999999998,0.18898223650461363,0.9999999999999998,0.0,0.9999999999999998,0.0,0.0,-0.3273268353539886,0.0,0.8478260869565218,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.5,0.1428571428571429,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.15724272550828777,0.0,0.0,0.0,0.0,0.0,-0.9449111825230683
